user_id,name,email,country,city,platform,signup_date,subscription_type,age,gender
usr_000282,عبدالله,عبدالله_932@icloud.com,US,,android,20/05/2019,free,23,M
usr_000283,Noura,noura_4151@yahoo.com,JO,Jeddah,smart_speaker,26/01/2021,premium_annual,60,f
usr_000284,خالد,خالد_985@yahoo.com,FR,Abha,ios,2019-09-13,trial,28,m
usr_000285,سلطان,سلطان_7235@yahoo.com,AE,Jeddah,car_play,2023-11-02,premium_annual,17,female
usr_000286,خالد,خالد_6412@icloud.com,SA,Abha,smart_speaker,19/05/2023,trial,62,
usr_000287,مريم,مريم_5881@yahoo.com,US,Riyadh,ios,05-28-2024,premium_annual,37,M
usr_000288,Hind,hind_6392@gmail.com,US,Abha,ios,2023-04-23,trial,24,M
usr_000289,مريم,مريم_5042@outlook.sa,LB,,smart_speaker,2024-06-26,free,,M
usr_000290,Aisha,aisha_7510@icloud.com,KW,,android,17/05/2021,free,,F
usr_000291,Fahad,fahad_236@hotmail.com,US,Medina,ios,21/09/2021,trial,53,M
usr_000292,سارة,سارة_6984@yahoo.com,DE,,smart_speaker,22/06/2021,premium_annual,59,m
usr_000293,خالد,خالد_1036@gmail.com,QA,Tabuk,android,06/07/2019,premium_annual,44,F
usr_000294,Mohammed,mohammed_7979@gmail.com,SA,Jeddah,car_play,21/03/2023,premium_annual,65,female
usr_000295,نورة,نورة_617@icloud.com,KW,,car_play,08-15-2023,free,35,male
usr_000296,Mariam,mariam_8316@hotmail.com,JO,,android,2023-01-22T00:00:00,premium_annual,,M
usr_000297,عمر,عمر_4671@hotmail.com,EG,Buraidah,smart_speaker,2019-06-26,free,19,m
usr_000298,ريم,ريم_7288@icloud.com,MA,Mecca,web,2020-04-20,premium,36,F
usr_000299,Abdullah,abdullah_7717@icloud.com,JO,Tabuk,android,2023-03-19,premium,45,F
usr_000300,Sarah,sarah_5504@hotmail.com,SA,Riyadh,web,01-08-2023,premium,45,female
usr_000301,مريم,مريم_3764@gmail.com,EG,,smart_speaker,2020-11-27,premium,45,male
usr_000302,زينب,زينب_3644@icloud.com,KW,,ios,10-12-2021,trial,18,female
usr_000303,ريم,ريم_1362@icloud.com,DE,Tabuk,android,06/02/2020,premium,31,f
usr_000304,Zainab,zainab_400@outlook.sa,JO,,smart_speaker,2024-02-25T00:00:00,premium,39,f
usr_000305,هند,هند_6978@yahoo.com,UK,,car_play,09-25-2022,premium,21,m
usr_000306,عمر,عمر_7625@icloud.com,SA,Dammam,car_play,2019-07-31,free,65,F
usr_000307,Zainab,zainab_3438@hotmail.com,OM,Medina,car_play,2024-05-13,trial,20,male
usr_000308,مريم,مريم_8731@yahoo.com,JO,Jeddah,android,17/05/2020,trial,,female
usr_000309,Khalid,khalid_5212@outlook.sa,QA,Mecca,android,2022-02-07,free,26,female
usr_000310,Reem,reem_8514@yahoo.com,EG,Khobar,smart_speaker,01/04/2019,trial,52,F
usr_000311,Ahmed,ahmed_2431@yahoo.com,QA,Dammam,car_play,2023-03-04T00:00:00,premium,34,F
usr_000312,خالد,خالد_9414@hotmail.com,JO,Dammam,android,2021-09-01,free,38,F
usr_000313,محمد,محمد_6629@outlook.sa,DE,Abha,web,2022-05-20T00:00:00,premium,,f
usr_000314,Mona,mona_5550@gmail.com,UK,Riyadh,android,25/08/2020,free,41,m
usr_000315,ريم,ريم_4554@hotmail.com,SA,Abha,ios,2021-03-10T00:00:00,trial,36,m
usr_000316,عمر,عمر_200@yahoo.com,OM,Abha,car_play,10-18-2023,free,44,f
usr_000317,Tariq,tariq_2287@icloud.com,MA,Mecca,web,2023-10-03,trial,49,male
usr_000318,لمياء,لمياء_6792@hotmail.com,LB,Buraidah,android,29/12/2019,premium,40,male
usr_000319,منى,منى_3679@gmail.com,DE,Medina,web,29/05/2022,trial,58,male
usr_000320,Fatima,fatima_1094@icloud.com,UK,Abha,car_play,05-03-2020,trial,56,f
usr_000321,أحمد,أحمد_2395@yahoo.com,JO,,android,11-29-2021,premium_annual,33,male
usr_000322,نورة,نورة_1549@icloud.com,DE,Khobar,web,2019-11-11,premium_annual,60,f
usr_000323,عائشة,عائشة_4611@yahoo.com,DE,Khobar,android,2020-08-11T00:00:00,free,48,F
usr_000324,طارق,طارق_9739@hotmail.com,QA,Mecca,smart_speaker,2020-04-19,premium_annual,41,male
usr_000325,Fahad,fahad_3713@yahoo.com,KW,Jeddah,smart_speaker,11/06/2020,free,,
usr_000326,لمياء,لمياء_710@gmail.com,QA,Jeddah,ios,31/08/2019,premium,28,F
usr_000327,Omar,omar_5771@hotmail.com,FR,Buraidah,android,2022-02-10T00:00:00,free,,m
usr_000328,Sultan,sultan_3507@icloud.com,FR,,web,01-18-2019,premium,22,F
usr_000329,سلطان,سلطان_8516@hotmail.com,JO,,web,2022-07-11,free,,female
usr_000330,Mona,,EG,Tabuk,android,2022-07-01,free,46,f
usr_000331,عائشة,عائشة_1393@gmail.com,KW,Buraidah,ios,2020-03-06,premium,,F
usr_000332,طارق,طارق_8178@yahoo.com,DE,,car_play,2020-05-17,premium_annual,57,female
usr_000333,فهد,فهد_7449@gmail.com,AE,Abha,android,2024-06-07,premium,,f
usr_000334,خالد,خالد_2503@yahoo.com,MA,Jeddah,car_play,03/01/2021,trial,28,male
usr_000335,Ahmed,ahmed_7052@gmail.com,EG,Tabuk,smart_speaker,03-14-2019,trial,,F
usr_000336,ياسر,ياسر_7987@gmail.com,MA,Taif,car_play,2020-07-04,trial,26,m
usr_000337,Omar,omar_4661@yahoo.com,SA,Riyadh,android,2023-03-28,premium_annual,63,m
usr_000338,عمر,عمر_6750@yahoo.com,SA,Mecca,android,03/02/2020,premium_annual,60,M
usr_000339,طارق,طارق_9307@icloud.com,EG,Abha,car_play,2019-06-03,free,40,m
usr_000340,Sarah,sarah_5505@outlook.sa,LB,,web,2020-02-14,premium,39,female
usr_000341,Mariam,mariam_3508@yahoo.com,QA,Buraidah,smart_speaker,05/11/2019,premium,21,f
usr_000342,عمر,عمر_1257@yahoo.com,LB,,smart_speaker,30/04/2024,premium_annual,41,male
usr_000343,Aisha,aisha_3057@icloud.com,JO,Abha,web,2019-03-18,trial,62,f
usr_000344,هند,هند_7134@outlook.sa,OM,,ios,2021-09-11,premium,33,
usr_000345,سلطان,سلطان_2457@hotmail.com,SA,Medina,smart_speaker,25/08/2021,trial,43,female
usr_000346,Lamia,lamia_9023@hotmail.com,US,,smart_speaker,2021-11-24,free,,M
usr_000347,Abdullah,abdullah_6503@hotmail.com,BH,Taif,ios,07-26-2023,premium_annual,21,F
usr_000348,Sarah,sarah_2364@gmail.com,KW,Medina,smart_speaker,24/08/2021,trial,53,M
usr_000349,ريم,ريم_4551@hotmail.com,OM,Khobar,web,2023-10-02T00:00:00,free,54,M
usr_000350,ياسر,ياسر_5068@yahoo.com,DE,Taif,android,2021-09-08,trial,41,male
usr_000351,نورة,نورة_7191@yahoo.com,DE,,smart_speaker,03/05/2022,free,21,
usr_000352,Sultan,sultan_2628@yahoo.com,LB,Tabuk,car_play,2022-09-24,premium_annual,17,
usr_000353,سارة,سارة_5007@yahoo.com,MA,Dammam,android,11/07/2020,premium,59,female
usr_000354,زينب,,BH,Khobar,android,2021-12-03,trial,52,F
usr_000355,Mona,mona_3249@yahoo.com,UK,,ios,2021-07-25,trial,54,male
usr_000356,عائشة,عائشة_7130@outlook.sa,FR,Jeddah,android,25/04/2020,premium,33,male
usr_000357,Hind,hind_3103@outlook.sa,KW,Dammam,ios,01/06/2021,premium_annual,31,m
usr_000358,فهد,فهد_5297@outlook.sa,US,Tabuk,smart_speaker,2019-12-18,premium_annual,,m
usr_000359,Hassan,hassan_746@gmail.com,QA,Tabuk,web,2022-12-22,trial,24,m
usr_000360,Mona,mona_2162@gmail.com,OM,,smart_speaker,11/07/2024,premium,36,M
usr_000361,Hind,hind_4313@icloud.com,FR,,web,16/01/2023,premium_annual,26,male
usr_000362,فهد,فهد_895@hotmail.com,KW,Medina,android,2023-12-08T00:00:00,trial,47,M
usr_000363,خالد,خالد_1036@gmail.com,QA,Tabuk,android,2020-09-04,premium_annual,44,F
usr_000364,Reem,,OM,Jeddah,smart_speaker,2023-09-02,premium_annual,22,
usr_000365,لمياء,لمياء_9736@gmail.com,OM,,car_play,05-19-2024,trial,62,f
usr_000366,أحمد,,MA,Tabuk,web,2022-03-04,premium,65,
usr_000367,Hind,hind_2526@gmail.com,QA,Tabuk,web,2023-05-11,premium,22,
usr_000368,زينب,زينب_9836@outlook.sa,AE,,web,2023-05-09,premium,43,M
usr_000369,Fahad,fahad_8116@icloud.com,US,Jeddah,web,2021-07-07,trial,46,male
usr_000370,هند,هند_9315@gmail.com,LB,Riyadh,car_play,2021-10-15T00:00:00,free,42,M
usr_000371,منى,منى_2942@hotmail.com,FR,Jeddah,smart_speaker,24/08/2024,premium_annual,62,female
usr_000372,عبدالله,عبدالله_9897@yahoo.com,FR,Tabuk,car_play,2021-02-05,free,,M
usr_000373,Hassan,hassan_7975@yahoo.com,MA,,car_play,2023-07-18,premium_annual,60,f
usr_000374,محمد,محمد_3084@gmail.com,BH,Dammam,android,2019-02-26,trial,50,F
usr_000375,نورة,,JO,Abha,car_play,25/09/2023,premium,52,
usr_000376,Fatima,fatima_9481@icloud.com,UK,Medina,ios,2023-11-04T00:00:00,trial,48,m
usr_000377,طارق,طارق_9444@yahoo.com,LB,Tabuk,smart_speaker,06/09/2019,free,57,male
usr_000378,ريم,ريم_8318@hotmail.com,MA,,web,2024-04-06T00:00:00,trial,34,f
usr_000379,Noura,noura_3395@yahoo.com,UK,,smart_speaker,2024-04-18T00:00:00,premium,26,m
usr_000380,Omar,omar_4274@yahoo.com,US,Taif,ios,2019-07-12,free,23,m
usr_000381,Ahmed,ahmed_9127@yahoo.com,KW,,car_play,10-25-2022,free,44,
usr_000382,Ahmed,ahmed_8312@gmail.com,KW,Mecca,web,22/02/2020,premium,61,female
usr_000383,فهد,فهد_2015@hotmail.com,JO,,ios,2023-01-29,premium,46,male
usr_000384,ريم,ريم_2484@icloud.com,EG,,android,2023-08-27T00:00:00,trial,42,female
usr_000385,Aisha,aisha_1141@gmail.com,OM,Dammam,smart_speaker,10/02/2019,free,18,f
usr_000386,مريم,مريم_4987@yahoo.com,OM,Medina,car_play,2022-04-26,premium,44,f
usr_000387,Yasser,yasser_3233@yahoo.com,AE,Khobar,smart_speaker,2023-12-17,premium,50,male
usr_000388,Noura,noura_384@gmail.com,DE,Medina,android,10-27-2022,premium_annual,48,M
usr_000389,زينب,زينب_86@outlook.sa,OM,,car_play,2020-05-25T00:00:00,premium,34,f
usr_000390,عائشة,عائشة_9542@hotmail.com,FR,,smart_speaker,11/10/2021,free,43,
usr_000391,عمر,عمر_8623@outlook.sa,MA,Tabuk,web,29/05/2021,trial,44,f
usr_000392,فاطمة,فاطمة_7500@hotmail.com,UK,Taif,ios,2020-08-14,premium,18,f
usr_000393,Tariq,tariq_1808@gmail.com,OM,Riyadh,car_play,2020-05-01,premium,35,male
usr_000394,Tariq,tariq_798@yahoo.com,QA,Abha,ios,2020-08-05,free,20,
usr_000395,Yasser,yasser_7787@icloud.com,KW,,car_play,2024-01-27,trial,58,female
usr_000396,ياسر,ياسر_5555@icloud.com,SA,,smart_speaker,2023-08-05,premium_annual,26,f
usr_000397,سلطان,سلطان_9165@gmail.com,BH,,car_play,06-19-2022,free,49,F
usr_000398,سارة,سارة_4019@icloud.com,JO,Taif,car_play,19/03/2019,premium_annual,18,female
usr_000399,عبدالله,عبدالله_1879@gmail.com,LB,Dammam,android,07-23-2022,premium_annual,25,male
usr_000400,سلطان,سلطان_5244@hotmail.com,EG,,web,2019-08-28,trial,23,M
usr_000401,عائشة,عائشة_6309@gmail.com,QA,Abha,car_play,12/07/2024,trial,,M
usr_000402,مريم,مريم_2058@yahoo.com,MA,Jeddah,car_play,20/02/2020,premium,25,male
usr_000403,منى,منى_4740@hotmail.com,SA,Abha,web,25/01/2024,premium_annual,40,male
usr_000404,Zainab,zainab_1146@yahoo.com,AE,Jeddah,android,2020-10-23T00:00:00,premium_annual,29,m
usr_000405,خالد,,JO,,web,01-29-2024,free,24,f
usr_000406,Mariam,mariam_1330@gmail.com,LB,Abha,ios,25/06/2024,premium_annual,40,
usr_000407,عمر,عمر_3162@outlook.sa,SA,Riyadh,web,2019-02-04,premium_annual,55,f
usr_000408,Ahmed,ahmed_4600@outlook.sa,UK,,android,2024-07-15,free,56,female
usr_000409,زينب,زينب_9880@icloud.com,KW,Dammam,ios,2020-11-29,premium,52,
usr_000410,Mohammed,mohammed_8732@icloud.com,QA,Abha,ios,24/02/2021,trial,57,M
usr_000411,Mona,mona_8120@yahoo.com,LB,,android,13/05/2020,free,42,m
usr_000412,Reem,reem_6944@gmail.com,BH,Khobar,web,2019-04-14T00:00:00,free,22,M
usr_000413,فاطمة,فاطمة_3906@yahoo.com,FR,Khobar,car_play,2021-10-22T00:00:00,premium,65,m
usr_000414,Yasser,yasser_5133@gmail.com,DE,Abha,ios,2019-09-06,premium_annual,43,M
usr_000415,حسن,حسن_6736@hotmail.com,FR,Buraidah,ios,12/04/2023,trial,43,m
usr_000416,زينب,زينب_3154@gmail.com,AE,Jeddah,car_play,03/02/2024,premium,24,f
usr_000417,أحمد,أحمد_992@hotmail.com,QA,Taif,web,2021-01-31,premium_annual,50,
usr_000418,محمد,محمد_8482@icloud.com,US,Riyadh,android,07/04/2022,free,28,F
usr_000419,Fatima,fatima_1893@yahoo.com,DE,Abha,web,2024-05-25,free,40,F
usr_000420,سارة,سارة_3917@outlook.sa,UK,,web,01/08/2021,trial,27,
usr_000421,منى,منى_3186@icloud.com,DE,Riyadh,android,16/04/2020,premium,30,male
usr_000422,لمياء,لمياء_1658@gmail.com,FR,Tabuk,ios,2019-03-30,premium_annual,35,female
usr_000423,Abdullah,abdullah_1942@hotmail.com,KW,,android,2023-11-12T00:00:00,trial,36,m
usr_000424,Khalid,khalid_4050@gmail.com,US,,android,04-19-2022,trial,21,
usr_000425,عائشة,عائشة_7607@hotmail.com,OM,,car_play,2024-09-16,trial,47,female
usr_000426,سارة,سارة_7407@hotmail.com,EG,Tabuk,smart_speaker,30/05/2019,premium,39,male
usr_000427,أحمد,,MA,Abha,smart_speaker,2022-12-11,trial,47,male
usr_000428,Omar,,FR,Taif,ios,2021-12-23,premium_annual,22,M
usr_000429,Lamia,lamia_4960@yahoo.com,BH,,android,2021-03-16,premium_annual,,male
usr_000430,Mohammed,mohammed_7734@icloud.com,DE,,smart_speaker,2023-07-20T00:00:00,premium,63,F
usr_000431,عبدالله,عبدالله_5130@hotmail.com,EG,,smart_speaker,2024-03-04,premium,51,M
usr_000432,عمر,عمر_5568@hotmail.com,EG,Tabuk,car_play,02-09-2019,premium_annual,17,m
usr_000433,Sarah,sarah_6401@gmail.com,LB,Abha,ios,21/05/2023,premium_annual,44,f
usr_000434,Hassan,hassan_8006@gmail.com,KW,Tabuk,web,2019-05-12,premium,58,m
usr_000435,طارق,طارق_6408@hotmail.com,AE,Tabuk,smart_speaker,04/12/2020,free,29,F
usr_000436,Hind,hind_9626@hotmail.com,LB,,smart_speaker,2020-10-12,premium_annual,25,female
usr_000437,Fatima,fatima_7540@outlook.sa,MA,Jeddah,web,2022-09-09,trial,61,
usr_000438,نورة,نورة_7080@outlook.sa,EG,,android,18/12/2020,free,18,F
usr_000439,Sarah,sarah_8086@outlook.sa,DE,Khobar,ios,01/10/2019,free,65,male
usr_000440,منى,منى_6245@yahoo.com,UK,Mecca,smart_speaker,20/04/2019,free,,M
usr_000441,مريم,مريم_3970@outlook.sa,KW,Medina,android,2024-03-04,premium,54,M
usr_000442,محمد,محمد_4477@hotmail.com,JO,Mecca,ios,2020-11-20T00:00:00,premium,19,
usr_000443,منى,منى_3186@icloud.com,DE,Riyadh,android,2022-06-23,premium,30,male
usr_000444,سلطان,سلطان_2751@hotmail.com,SA,Jeddah,web,2019-09-16,premium_annual,28,m
usr_000445,سلطان,سلطان_5843@yahoo.com,KW,Khobar,ios,09/05/2020,trial,30,M
usr_000446,حسن,حسن_8186@gmail.com,UK,Buraidah,android,2021-06-14T00:00:00,premium_annual,54,male
usr_000447,خالد,,OM,Buraidah,smart_speaker,09-22-2022,trial,63,F
usr_000448,طارق,طارق_3991@icloud.com,AE,Khobar,smart_speaker,23/05/2020,premium_annual,40,F
usr_000449,Khalid,khalid_2200@yahoo.com,OM,Riyadh,car_play,2023-12-23,trial,34,
usr_000450,أحمد,أحمد_4069@hotmail.com,MA,,car_play,2021-09-19,premium_annual,56,M
usr_000451,Fahad,fahad_3346@hotmail.com,AE,Taif,android,02/08/2019,premium,43,f
usr_000452,زينب,زينب_7345@hotmail.com,QA,,smart_speaker,2021-10-16,free,39,female
usr_000453,Fatima,fatima_325@outlook.sa,EG,,web,2023-11-11,premium,27,male
usr_000454,فهد,فهد_7689@hotmail.com,KW,,ios,2024-05-23,free,62,f
usr_000455,Omar,omar_6293@outlook.sa,QA,Buraidah,ios,05/06/2023,trial,23,female
usr_000456,فاطمة,فاطمة_6033@gmail.com,US,Tabuk,android,28/11/2022,premium,39,f
usr_000457,Fahad,fahad_4167@hotmail.com,MA,Dammam,ios,09/02/2024,free,57,f
usr_000458,Noura,noura_6994@yahoo.com,UK,Taif,smart_speaker,12/02/2021,premium_annual,64,f
usr_000459,سارة,سارة_6521@yahoo.com,SA,,smart_speaker,2020-08-07T00:00:00,free,,
usr_000460,فهد,فهد_3245@outlook.sa,KW,Jeddah,smart_speaker,2023-03-15,premium,19,f
usr_000461,حسن,حسن_1790@hotmail.com,AE,Tabuk,ios,02/08/2023,premium_annual,,M
usr_000462,محمد,محمد_9543@gmail.com,AE,Riyadh,smart_speaker,2019-09-08,premium_annual,46,
usr_000463,Reem,reem_5919@outlook.sa,EG,Khobar,web,2022-11-06T00:00:00,free,,
usr_000464,Reem,reem_6037@outlook.sa,MA,Abha,car_play,02-18-2022,trial,16,f
usr_000465,Reem,reem_9942@outlook.sa,EG,,ios,2022-08-26T00:00:00,premium_annual,46,f
usr_000466,Zainab,zainab_8268@gmail.com,KW,Jeddah,web,08-09-2020,trial,44,M
usr_000467,محمد,محمد_2626@yahoo.com,EG,,android,2020-01-02T00:00:00,premium_annual,58,M
usr_000468,Zainab,zainab_9842@gmail.com,US,Tabuk,car_play,2022-09-25,trial,30,male
usr_000469,Sultan,sultan_9386@yahoo.com,KW,,smart_speaker,2021-02-09,free,53,m
usr_000470,Fahad,fahad_8516@icloud.com,MA,Tabuk,ios,2023-02-04,trial,34,
usr_000471,أحمد,أحمد_9813@yahoo.com,QA,Jeddah,web,2022-03-06,trial,29,female
usr_000472,سارة,,FR,,smart_speaker,2022-09-26,trial,58,
usr_000473,Omar,omar_6413@outlook.sa,AE,Medina,web,2023-09-27,premium,51,female
usr_000474,Hind,hind_7497@hotmail.com,MA,Abha,web,10/08/2019,premium,63,F
usr_000475,طارق,طارق_2757@gmail.com,AE,Abha,android,2020-08-27,free,48,f
usr_000476,سلطان,سلطان_3947@outlook.sa,JO,Buraidah,android,2023-07-13,trial,58,f
usr_000477,منى,منى_6019@gmail.com,AE,Jeddah,smart_speaker,15/04/2023,premium,,m
usr_000478,طارق,طارق_4889@icloud.com,KW,Jeddah,car_play,2021-01-11,premium,60,M
usr_000479,زينب,زينب_8831@gmail.com,DE,,ios,2024-06-24,premium,60,F
usr_000480,سارة,سارة_2642@gmail.com,LB,Riyadh,ios,2019-06-10,free,39,m
usr_000481,عائشة,,JO,Abha,web,10-14-2021,premium_annual,48,F
usr_000482,Hassan,hassan_9046@hotmail.com,MA,Dammam,car_play,2021-05-31,trial,,male
usr_000483,لمياء,لمياء_6969@hotmail.com,LB,Medina,android,12/02/2024,premium_annual,57,
usr_000484,حسن,حسن_4056@gmail.com,QA,Jeddah,car_play,2023-11-12,trial,,f
usr_000485,Reem,reem_4484@gmail.com,AE,Mecca,smart_speaker,2020-08-22T00:00:00,free,23,F
usr_000486,Hind,hind_9037@yahoo.com,MA,Riyadh,android,2022-11-30,premium_annual,40,F
usr_000487,فهد,فهد_4245@gmail.com,US,Dammam,android,2023-07-08,premium,63,male
usr_000488,Tariq,tariq_7501@hotmail.com,JO,,smart_speaker,2021-10-17T00:00:00,premium_annual,43,m
usr_000489,خالد,خالد_1477@gmail.com,AE,,ios,2022-06-05,premium,21,f
usr_000490,Tariq,tariq_8335@hotmail.com,JO,Taif,ios,2019-02-13T00:00:00,trial,,F
usr_000491,Aisha,aisha_9982@gmail.com,MA,Dammam,car_play,2021-09-27,premium,39,
usr_000492,عمر,عمر_1856@yahoo.com,US,Taif,ios,2024-07-22,premium_annual,34,male
usr_000493,فاطمة,فاطمة_6033@gmail.com,US,Tabuk,android,2021-07-03,premium,39,f
usr_000494,محمد,محمد_1661@outlook.sa,JO,Taif,car_play,2021-02-01,premium,47,M
usr_000495,Fatima,fatima_325@outlook.sa,EG,,web,2023-07-06,premium,27,male
usr_000496,هند,هند_660@hotmail.com,EG,Khobar,ios,23/03/2021,premium,46,f
usr_000497,ياسر,ياسر_8223@outlook.sa,KW,Jeddah,ios,05/06/2020,premium,48,M
usr_000498,هند,هند_4624@outlook.sa,AE,,android,2019-02-02,premium,27,F
usr_000499,Tariq,tariq_3251@outlook.sa,UK,,ios,10/10/2021,premium,53,f
usr_000500,Tariq,tariq_290@icloud.com,BH,Riyadh,smart_speaker,26/02/2021,trial,60,f
usr_000501,Hind,hind_1804@yahoo.com,OM,Khobar,smart_speaker,2023-10-16,premium,19,F
usr_000502,لمياء,لمياء_9938@gmail.com,EG,Abha,web,2021-05-18,premium_annual,22,f
usr_000503,عمر,عمر_9649@icloud.com,MA,Medina,android,2022-09-18,trial,,M
usr_000504,منى,منى_1617@gmail.com,LB,Medina,smart_speaker,2021-02-19,premium,25,M
usr_000505,Mona,mona_1924@outlook.sa,AE,Taif,car_play,23/11/2022,free,33,f
usr_000506,Yasser,yasser_8111@icloud.com,FR,Jeddah,android,18/02/2021,trial,40,m
usr_000507,زينب,زينب_146@icloud.com,JO,Taif,web,2020-10-17,premium_annual,34,f
usr_000508,فهد,فهد_4551@hotmail.com,QA,,ios,2021-09-02,premium,29,m
usr_000509,مريم,مريم_4327@hotmail.com,EG,,web,2023-02-20,premium_annual,56,
usr_000510,محمد,محمد_8805@icloud.com,AE,,smart_speaker,02-19-2022,premium_annual,56,m
usr_000511,ريم,ريم_7110@yahoo.com,KW,,ios,08/06/2023,trial,27,
usr_000512,نورة,نورة_2912@outlook.sa,US,Jeddah,android,01/03/2022,free,45,f
usr_000513,فهد,فهد_1214@outlook.sa,KW,,smart_speaker,2019-03-16,free,36,f
usr_000514,خالد,خالد_1393@hotmail.com,KW,Buraidah,smart_speaker,2020-03-11,premium,46,F
usr_000515,أحمد,أحمد_1685@icloud.com,QA,Tabuk,android,19/05/2020,free,17,F
usr_000516,Sultan,sultan_8058@hotmail.com,AE,Medina,web,2023-04-25T00:00:00,free,23,male
usr_000517,طارق,طارق_2462@yahoo.com,MA,,web,2022-10-03,free,47,f
usr_000518,Fahad,fahad_2402@yahoo.com,KW,Abha,ios,2019-11-09,free,62,male
usr_000519,فاطمة,فاطمة_6945@outlook.sa,UK,,car_play,2023-04-27,premium_annual,57,F
usr_000520,Hind,hind_9037@yahoo.com,MA,Riyadh,android,2024-07-15,premium_annual,40,F
usr_000521,عمر,عمر_5913@hotmail.com,QA,Taif,smart_speaker,27/03/2020,premium,30,M
usr_000522,Tariq,tariq_6090@gmail.com,UK,Buraidah,ios,2019-04-18,trial,26,M
usr_000523,طارق,طارق_2453@hotmail.com,JO,,car_play,02-21-2019,premium_annual,62,male
usr_000524,Noura,noura_8246@hotmail.com,SA,Tabuk,smart_speaker,12/05/2019,premium_annual,48,male
usr_000525,Fahad,fahad_3472@outlook.sa,MA,Tabuk,android,2023-03-27,free,45,female
usr_000526,عمر,عمر_6951@hotmail.com,QA,Jeddah,web,2020-11-06,premium_annual,,male
usr_000527,Hind,,BH,Riyadh,android,2019-02-14T00:00:00,premium_annual,,m
usr_000528,عمر,عمر_4627@outlook.sa,LB,Tabuk,web,06-18-2022,premium,22,male
